Date,Site,Count,match,Year
2019-01-19,South Mountain-Mormon Trail,1324.0,South Mountain,2019
2019-01-19,South Mountain-Pima Dirt Rd. ,1771.0,South Mountain,2019
2019-01-19,South Mountain-Pima West Loop,943.0,South Mountain,2019
2019-01-19,South Mountain-Telegraph Pass Trail,366.0,South Mountain,2019
2019-01-20,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-01-20,E - Camelback - Echo Canyon Trail,1333.0,Echo Canyon Camelback Mountain,2019
2019-01-20,E - PMP - Piestewa Summit Trail,,Piestewa Peak,2019
2019-01-20,N - 25th St. and Acoma-Shadow Mtn N,69.0,Shadow Mountain,2019
2019-01-20,N - Deem Hills - East - 39th Ave TH,150.0,Deem Hills,2019
2019-01-20,N - Deem Hills - West - 51st Ave TH,249.0,Deem Hills,2019
2019-01-20,N - Lookout Mountain - 306 - North Side TH,848.0,Lookout Mountain,2019
2019-01-20,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-01-20,South Mountain- Desert Classic Trail,480.0,South Mountain,2019
2019-01-20,South Mountain-620 Trailhead,227.0,South Mountain,2019
2019-01-20,South Mountain-Hau'Pal,,South Mountain,2019
2019-01-20,South Mountain-Holbert Trail,246.0,South Mountain,2019
2019-01-20,South Mountain-Judith Tunell Trail,127.0,South Mountain,2019
2019-01-20,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-01-20,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-01-20,South Mountain-Mormon Trail,1197.0,South Mountain,2019
2019-01-20,South Mountain-Pima Dirt Rd. ,1601.0,South Mountain,2019
2019-01-20,South Mountain-Pima West Loop,938.0,South Mountain,2019
2019-01-20,South Mountain-Telegraph Pass Trail,427.0,South Mountain,2019
2019-01-21,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-01-21,E - Camelback - Echo Canyon Trail,1032.0,Echo Canyon Camelback Mountain,2019
2019-01-21,E - PMP - Piestewa Summit Trail,,Piestewa Peak,2019
2019-01-21,N - 25th St. and Acoma-Shadow Mtn N,41.0,Shadow Mountain,2019
2019-01-21,N - Deem Hills - East - 39th Ave TH,127.0,Deem Hills,2019
2019-01-21,N - Deem Hills - West - 51st Ave TH,201.0,Deem Hills,2019
2019-01-21,N - Lookout Mountain - 306 - North Side TH,554.0,Lookout Mountain,2019
2019-01-21,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-01-21,South Mountain- Desert Classic Trail,482.0,South Mountain,2019
2019-01-21,South Mountain-620 Trailhead,311.0,South Mountain,2019
2019-01-21,South Mountain-Hau'Pal,,South Mountain,2019
2019-01-21,South Mountain-Holbert Trail,265.0,South Mountain,2019
2019-01-21,South Mountain-Judith Tunell Trail,93.0,South Mountain,2019
2019-01-21,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-01-21,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-01-21,South Mountain-Mormon Trail,1146.0,South Mountain,2019
2019-01-21,South Mountain-Pima Dirt Rd. ,1417.0,South Mountain,2019
2019-01-21,South Mountain-Pima West Loop,864.0,South Mountain,2019
2019-01-21,South Mountain-Telegraph Pass Trail,379.0,South Mountain,2019
2019-01-22,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-01-22,E - Camelback - Echo Canyon Trail,722.0,Echo Canyon Camelback Mountain,2019
2019-01-22,E - PMP - Piestewa Summit Trail,846.0,Piestewa Peak,2019
2019-01-22,N - 25th St. and Acoma-Shadow Mtn N,0.0,Shadow Mountain,2019
2019-01-22,N - Deem Hills - East - 39th Ave TH,0.0,Deem Hills,2019
2019-01-22,N - Deem Hills - West - 51st Ave TH,0.0,Deem Hills,2019
2019-01-22,N - Lookout Mountain - 306 - North Side TH,376.0,Lookout Mountain,2019
2019-01-22,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-01-22,South Mountain- Desert Classic Trail,289.0,South Mountain,2019
2019-01-22,South Mountain-620 Trailhead,86.0,South Mountain,2019
2019-01-22,South Mountain-Hau'Pal,,South Mountain,2019
2019-01-22,South Mountain-Holbert Trail,77.0,South Mountain,2019
2019-01-22,South Mountain-Judith Tunell Trail,46.0,South Mountain,2019
2019-01-22,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-01-22,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-01-22,South Mountain-Mormon Trail,400.0,South Mountain,2019
2019-01-22,South Mountain-Pima Dirt Rd. ,733.0,South Mountain,2019
2019-01-22,South Mountain-Pima West Loop,485.0,South Mountain,2019
2019-01-22,South Mountain-Telegraph Pass Trail,174.0,South Mountain,2019
2019-01-23,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-01-23,E - Camelback - Echo Canyon Trail,,Echo Canyon Camelback Mountain,2019
2019-01-23,E - PMP - Piestewa Summit Trail,900.0,Piestewa Peak,2019
2019-01-23,N - 25th St. and Acoma-Shadow Mtn N,34.0,Shadow Mountain,2019
2019-01-23,N - Deem Hills - East - 39th Ave TH,98.0,Deem Hills,2019
2019-01-23,N - Deem Hills - West - 51st Ave TH,99.0,Deem Hills,2019
2019-01-23,N - Lookout Mountain - 306 - North Side TH,355.0,Lookout Mountain,2019
2019-01-23,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-01-23,South Mountain- Desert Classic Trail,316.0,South Mountain,2019
2019-01-23,South Mountain-620 Trailhead,81.0,South Mountain,2019
2019-01-23,South Mountain-Hau'Pal,,South Mountain,2019
2019-01-23,South Mountain-Holbert Trail,65.0,South Mountain,2019
2019-01-23,South Mountain-Judith Tunell Trail,33.0,South Mountain,2019
2019-01-23,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-01-23,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-01-23,South Mountain-Mormon Trail,400.0,South Mountain,2019
2019-01-23,South Mountain-Pima Dirt Rd. ,745.0,South Mountain,2019
2019-01-23,South Mountain-Pima West Loop,429.0,South Mountain,2019
2019-01-23,South Mountain-Telegraph Pass Trail,200.0,South Mountain,2019
2019-01-24,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-01-24,E - Camelback - Echo Canyon Trail,,Echo Canyon Camelback Mountain,2019
2019-01-24,E - PMP - Piestewa Summit Trail,820.0,Piestewa Peak,2019
2019-01-24,N - 25th St. and Acoma-Shadow Mtn N,36.0,Shadow Mountain,2019
2019-01-24,N - Deem Hills - East - 39th Ave TH,68.0,Deem Hills,2019
2019-01-24,N - Deem Hills - West - 51st Ave TH,109.0,Deem Hills,2019
2019-01-24,N - Lookout Mountain - 306 - North Side TH,365.0,Lookout Mountain,2019
2019-01-24,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-01-24,South Mountain- Desert Classic Trail,247.0,South Mountain,2019
2019-01-24,South Mountain-620 Trailhead,118.0,South Mountain,2019
2019-01-24,South Mountain-Hau'Pal,,South Mountain,2019
2019-01-24,South Mountain-Holbert Trail,64.0,South Mountain,2019
2019-01-24,South Mountain-Judith Tunell Trail,92.0,South Mountain,2019
2019-01-24,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-01-24,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-01-24,South Mountain-Mormon Trail,370.0,South Mountain,2019
2019-01-24,South Mountain-Pima Dirt Rd. ,732.0,South Mountain,2019
2019-01-24,South Mountain-Pima West Loop,541.0,South Mountain,2019
2019-01-24,South Mountain-Telegraph Pass Trail,185.0,South Mountain,2019
2019-01-25,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-01-25,E - Camelback - Echo Canyon Trail,,Echo Canyon Camelback Mountain,2019
2019-01-25,E - PMP - Piestewa Summit Trail,987.0,Piestewa Peak,2019
2019-01-25,N - 25th St. and Acoma-Shadow Mtn N,61.0,Shadow Mountain,2019
2019-01-25,N - Deem Hills - East - 39th Ave TH,91.0,Deem Hills,2019
2019-01-25,N - Deem Hills - West - 51st Ave TH,103.0,Deem Hills,2019
2019-01-25,N - Lookout Mountain - 306 - North Side TH,430.0,Lookout Mountain,2019
2019-01-25,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-01-25,South Mountain- Desert Classic Trail,313.0,South Mountain,2019
2019-01-25,South Mountain-620 Trailhead,148.0,South Mountain,2019
2019-01-25,South Mountain-Hau'Pal,,South Mountain,2019
2019-01-25,South Mountain-Holbert Trail,117.0,South Mountain,2019
2019-01-25,South Mountain-Judith Tunell Trail,74.0,South Mountain,2019
2019-01-25,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-01-25,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-01-25,South Mountain-Mormon Trail,409.0,South Mountain,2019
2019-01-25,South Mountain-Pima Dirt Rd. ,824.0,South Mountain,2019
2019-01-25,South Mountain-Pima West Loop,481.0,South Mountain,2019
2019-01-25,South Mountain-Telegraph Pass Trail,201.0,South Mountain,2019
2019-01-26,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-01-26,E - Camelback - Echo Canyon Trail,,Echo Canyon Camelback Mountain,2019
2019-01-26,E - PMP - Piestewa Summit Trail,1779.0,Piestewa Peak,2019
2019-01-26,N - 25th St. and Acoma-Shadow Mtn N,53.0,Shadow Mountain,2019
2019-01-26,N - Deem Hills - East - 39th Ave TH,172.0,Deem Hills,2019
2019-01-26,N - Deem Hills - West - 51st Ave TH,299.0,Deem Hills,2019
2019-01-26,N - Lookout Mountain - 306 - North Side TH,694.0,Lookout Mountain,2019
2019-01-26,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-01-26,South Mountain- Desert Classic Trail,742.0,South Mountain,2019
2019-01-26,South Mountain-620 Trailhead,353.0,South Mountain,2019
2019-01-26,South Mountain-Hau'Pal,,South Mountain,2019
2019-01-26,South Mountain-Holbert Trail,300.0,South Mountain,2019
2019-01-26,South Mountain-Judith Tunell Trail,159.0,South Mountain,2019
2019-01-26,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-01-26,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-01-26,South Mountain-Mormon Trail,1151.0,South Mountain,2019
2019-01-26,South Mountain-Pima Dirt Rd. ,1731.0,South Mountain,2019
2019-01-26,South Mountain-Pima West Loop,994.0,South Mountain,2019
2019-01-26,South Mountain-Telegraph Pass Trail,411.0,South Mountain,2019
2019-01-27,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-01-27,E - Camelback - Echo Canyon Trail,,Echo Canyon Camelback Mountain,2019
2019-01-27,E - PMP - Piestewa Summit Trail,1689.0,Piestewa Peak,2019
2019-01-27,N - 25th St. and Acoma-Shadow Mtn N,69.0,Shadow Mountain,2019
2019-01-27,N - Deem Hills - East - 39th Ave TH,155.0,Deem Hills,2019
2019-01-27,N - Deem Hills - West - 51st Ave TH,255.0,Deem Hills,2019
2019-01-27,N - Lookout Mountain - 306 - North Side TH,783.0,Lookout Mountain,2019
2019-01-27,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-01-27,South Mountain- Desert Classic Trail,681.0,South Mountain,2019
2019-01-27,South Mountain-620 Trailhead,382.0,South Mountain,2019
2019-01-27,South Mountain-Hau'Pal,,South Mountain,2019
2019-01-27,South Mountain-Holbert Trail,748.0,South Mountain,2019
2019-01-27,South Mountain-Judith Tunell Trail,214.0,South Mountain,2019
2019-01-27,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-01-27,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-01-27,South Mountain-Mormon Trail,1537.0,South Mountain,2019
2019-01-27,South Mountain-Pima Dirt Rd. ,1854.0,South Mountain,2019
2019-01-27,South Mountain-Pima West Loop,1097.0,South Mountain,2019
2019-01-27,South Mountain-Telegraph Pass Trail,422.0,South Mountain,2019
2019-01-28,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-01-28,E - Camelback - Echo Canyon Trail,,Echo Canyon Camelback Mountain,2019
2019-01-28,E - PMP - Piestewa Summit Trail,877.0,Piestewa Peak,2019
2019-01-28,N - 25th St. and Acoma-Shadow Mtn N,45.0,Shadow Mountain,2019
2019-01-28,N - Deem Hills - East - 39th Ave TH,107.0,Deem Hills,2019
2019-01-28,N - Deem Hills - West - 51st Ave TH,109.0,Deem Hills,2019
2019-01-28,N - Lookout Mountain - 306 - North Side TH,453.0,Lookout Mountain,2019
2019-01-28,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-01-28,South Mountain- Desert Classic Trail,310.0,South Mountain,2019
2019-01-28,South Mountain-620 Trailhead,126.0,South Mountain,2019
2019-01-28,South Mountain-Hau'Pal,,South Mountain,2019
2019-01-28,South Mountain-Holbert Trail,101.0,South Mountain,2019
2019-01-28,South Mountain-Judith Tunell Trail,109.0,South Mountain,2019
2019-01-28,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-01-28,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-01-28,South Mountain-Mormon Trail,439.0,South Mountain,2019
2019-01-28,South Mountain-Pima Dirt Rd. ,746.0,South Mountain,2019
2019-01-28,South Mountain-Pima West Loop,436.0,South Mountain,2019
2019-01-28,South Mountain-Telegraph Pass Trail,211.0,South Mountain,2019
2019-01-29,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-01-29,E - Camelback - Echo Canyon Trail,698.0,Echo Canyon Camelback Mountain,2019
2019-01-29,E - PMP - Piestewa Summit Trail,833.0,Piestewa Peak,2019
2019-01-29,N - 25th St. and Acoma-Shadow Mtn N,44.0,Shadow Mountain,2019
2019-01-29,N - Deem Hills - East - 39th Ave TH,72.0,Deem Hills,2019
2019-01-29,N - Deem Hills - West - 51st Ave TH,96.0,Deem Hills,2019
2019-01-29,N - Lookout Mountain - 306 - North Side TH,435.0,Lookout Mountain,2019
2019-01-29,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-01-29,South Mountain- Desert Classic Trail,221.0,South Mountain,2019
2019-01-29,South Mountain-620 Trailhead,88.0,South Mountain,2019
2019-01-29,South Mountain-Hau'Pal,,South Mountain,2019
2019-01-29,South Mountain-Holbert Trail,117.0,South Mountain,2019
2019-01-29,South Mountain-Judith Tunell Trail,68.0,South Mountain,2019
2019-01-29,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-01-29,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-01-29,South Mountain-Mormon Trail,389.0,South Mountain,2019
2019-01-29,South Mountain-Pima Dirt Rd. ,725.0,South Mountain,2019
2019-01-29,South Mountain-Pima West Loop,407.0,South Mountain,2019
2019-01-29,South Mountain-Telegraph Pass Trail,179.0,South Mountain,2019
2019-01-30,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-01-30,E - Camelback - Echo Canyon Trail,673.0,Echo Canyon Camelback Mountain,2019
2019-01-30,E - PMP - Piestewa Summit Trail,878.0,Piestewa Peak,2019
2019-01-30,N - 25th St. and Acoma-Shadow Mtn N,31.0,Shadow Mountain,2019
2019-01-30,N - Deem Hills - East - 39th Ave TH,76.0,Deem Hills,2019
2019-01-30,N - Deem Hills - West - 51st Ave TH,97.0,Deem Hills,2019
2019-01-30,N - Lookout Mountain - 306 - North Side TH,396.0,Lookout Mountain,2019
2019-01-30,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-01-30,South Mountain- Desert Classic Trail,275.0,South Mountain,2019
2019-01-30,South Mountain-620 Trailhead,89.0,South Mountain,2019
2019-01-30,South Mountain-Hau'Pal,,South Mountain,2019
2019-01-30,South Mountain-Holbert Trail,83.0,South Mountain,2019
2019-01-30,South Mountain-Judith Tunell Trail,37.0,South Mountain,2019
2019-01-30,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-01-30,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-01-30,South Mountain-Mormon Trail,355.0,South Mountain,2019
2019-01-30,South Mountain-Pima Dirt Rd. ,743.0,South Mountain,2019
2019-01-30,South Mountain-Pima West Loop,403.0,South Mountain,2019
2019-01-30,South Mountain-Telegraph Pass Trail,182.0,South Mountain,2019
2019-01-31,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-01-31,E - Camelback - Echo Canyon Trail,754.0,Echo Canyon Camelback Mountain,2019
2019-01-31,E - PMP - Piestewa Summit Trail,806.0,Piestewa Peak,2019
2019-01-31,N - 25th St. and Acoma-Shadow Mtn N,43.0,Shadow Mountain,2019
2019-01-31,N - Deem Hills - East - 39th Ave TH,74.0,Deem Hills,2019
2019-01-31,N - Deem Hills - West - 51st Ave TH,108.0,Deem Hills,2019
2019-01-31,N - Lookout Mountain - 306 - North Side TH,411.0,Lookout Mountain,2019
2019-01-31,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-01-31,South Mountain- Desert Classic Trail,280.0,South Mountain,2019
2019-01-31,South Mountain-620 Trailhead,94.0,South Mountain,2019
2019-01-31,South Mountain-Hau'Pal,,South Mountain,2019
2019-01-31,South Mountain-Holbert Trail,54.0,South Mountain,2019
2019-01-31,South Mountain-Judith Tunell Trail,52.0,South Mountain,2019
2019-01-31,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-01-31,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-01-31,South Mountain-Mormon Trail,336.0,South Mountain,2019
2019-01-31,South Mountain-Pima Dirt Rd. ,748.0,South Mountain,2019
2019-01-31,South Mountain-Pima West Loop,491.0,South Mountain,2019
2019-01-31,South Mountain-Telegraph Pass Trail,197.0,South Mountain,2019
2019-02-01,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-02-01,E - Camelback - Echo Canyon Trail,963.0,Echo Canyon Camelback Mountain,2019
2019-02-01,E - PMP - Piestewa Summit Trail,975.0,Piestewa Peak,2019
2019-02-01,N - 25th St. and Acoma-Shadow Mtn N,54.0,Shadow Mountain,2019
2019-02-01,N - Deem Hills - East - 39th Ave TH,83.0,Deem Hills,2019
2019-02-01,N - Deem Hills - West - 51st Ave TH,99.0,Deem Hills,2019
2019-02-01,N - Lookout Mountain - 306 - North Side TH,428.0,Lookout Mountain,2019
2019-02-01,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-02-01,South Mountain- Desert Classic Trail,301.0,South Mountain,2019
2019-02-01,South Mountain-620 Trailhead,120.0,South Mountain,2019
2019-02-01,South Mountain-Hau'Pal,,South Mountain,2019
2019-02-01,South Mountain-Holbert Trail,74.0,South Mountain,2019
2019-02-01,South Mountain-Judith Tunell Trail,41.0,South Mountain,2019
2019-02-01,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-02-01,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-02-01,South Mountain-Mormon Trail,439.0,South Mountain,2019
2019-02-01,South Mountain-Pima Dirt Rd. ,773.0,South Mountain,2019
2019-02-01,South Mountain-Pima West Loop,441.0,South Mountain,2019
2019-02-01,South Mountain-Telegraph Pass Trail,224.0,South Mountain,2019
2019-02-02,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-02-02,E - Camelback - Echo Canyon Trail,1242.0,Echo Canyon Camelback Mountain,2019
2019-02-02,E - PMP - Piestewa Summit Trail,1644.0,Piestewa Peak,2019
2019-02-02,N - 25th St. and Acoma-Shadow Mtn N,60.0,Shadow Mountain,2019
2019-02-02,N - Deem Hills - East - 39th Ave TH,172.0,Deem Hills,2019
2019-02-02,N - Deem Hills - West - 51st Ave TH,261.0,Deem Hills,2019
2019-02-02,N - Lookout Mountain - 306 - North Side TH,722.0,Lookout Mountain,2019
2019-02-02,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-02-02,South Mountain- Desert Classic Trail,454.0,South Mountain,2019
2019-02-02,South Mountain-620 Trailhead,293.0,South Mountain,2019
2019-02-02,South Mountain-Hau'Pal,,South Mountain,2019
2019-02-02,South Mountain-Holbert Trail,339.0,South Mountain,2019
2019-02-02,South Mountain-Judith Tunell Trail,91.0,South Mountain,2019
2019-02-02,South Mountain-Kiwanis Trail ,,South Mountain,2019
2019-02-02,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2019
2019-02-02,South Mountain-Mormon Trail,1049.0,South Mountain,2019
2019-02-02,South Mountain-Pima Dirt Rd. ,1616.0,South Mountain,2019
2019-02-02,South Mountain-Pima West Loop,852.0,South Mountain,2019
2019-02-02,South Mountain-Telegraph Pass Trail,392.0,South Mountain,2019
2019-02-03,E - Camelback - Cholla Trail ,,Echo Canyon Camelback Mountain,2019
2019-02-03,E - Camelback - Echo Canyon Trail,408.0,Echo Canyon Camelback Mountain,2019
2019-02-03,E - PMP - Piestewa Summit Trail,599.0,Piestewa Peak,2019
2019-02-03,N - 25th St. and Acoma-Shadow Mtn N,33.0,Shadow Mountain,2019
2019-02-03,N - Deem Hills - East - 39th Ave TH,26.0,Deem Hills,2019
2019-02-03,N - Deem Hills - West - 51st Ave TH,64.0,Deem Hills,2019
2019-02-03,N - Lookout Mountain - 306 - North Side TH,231.0,Lookout Mountain,2019
2019-02-03,N - North Mountain - 44-Tower Road,0.0,North Mountain Shaw Butte,2019
2019-02-03,South Mountain- Desert Classic Trail,190.0,South Mountain,2019
2019-02-03,South Mountain-620 Trailhead,74.0,South Mountain,2019
2019-02-03,South Mountain-Hau'Pal,,South Mountain,2019
2019-02-03,South Mountain-Holbert Trail,130.0,South Mountain,2019
