Date,Site,Count
5/17/2022,E - PMP - 32nd St. Trailhead,162
5/17/2022,E - PMP - 40th St. Trailhead - East Access,142
5/17/2022,E - PMP - 40th St. Trailhead - Wash - West Access,127
5/17/2022,E - PMP - Piestewa Summit Trail,780
5/17/2022,E - PMP - Trail 3528,35
5/17/2022,E - PMP - Trail 3632,97
5/17/2022,E - PMP - Trail8B - 7000 N. 36th,30
5/17/2022,N - 25th St. and Acoma-Shadow Mtn N,21
5/17/2022,N - 7th Ave - Peoria-Mtn. View Park Access,104
5/17/2022,N - Apache Wash Replacement,156
5/17/2022,N - Carefree Bridge - Cave Creek Wash,
5/17/2022,N - Deem Hills - East - 39th Ave TH,52
5/17/2022,N - Deem Hills - West - 51st Ave TH,54
5/17/2022,N - Desert Hills - North - Ocotillo Trail,21
5/17/2022,N - Desert Hills - South - Sidewinder Trail,68
5/17/2022,N - Desert Vista TH - Hawk,62
5/17/2022,N - Lookout Mountain - 306 - North Side TH,205
5/17/2022,N - NMVC,92
5/17/2022,N - North Mountain - 44-Tower Road,639
5/17/2022,N - Shaw Butte TH,87
5/17/2022,N -15th Ave - Yucca-Shaw Butte SW,31
5/17/2022,RIO SALADO 2439 S. Central Avenue NE GATEWAY,136
5/17/2022,RIO SALADO 2875 S. 7th Street SE,26
5/17/2022,RIO SALADO 3201 S. 16th Street SE,19
5/17/2022,RIO SALADO 3212 S. 7th Avenue SW,16
5/17/2022,RIO-7th Avenue NE,17
5/17/2022,South Mountain- Desert Classic Trail,79
5/17/2022,South Mountain-Bursera Trailhead,
5/17/2022,South Mountain-Hau'pal Loop,126
5/17/2022,South Mountain-Holbert Trail,36
5/17/2022,South Mountain-Judith Tunell Trail,6
5/17/2022,South Mountain-Kiwanis Trail ,17
5/17/2022,South Mountain-Ma-Ha-Tuak Perimeter,38
5/17/2022,South Mountain-Mormon Trail,141
5/17/2022,South Mountain-Pima Canyon Loop,211
5/17/2022,South Mountain-Pima Dirt Rd. ,378
5/17/2022,South Mountain-Telegraph Pass Trail,119
5/18/2022,E - Camelback - Cholla Trail ,
5/18/2022,E - Camelback - Echo Canyon Trail,544
5/18/2022,E - Dreamy Draw Park - Trail 117,
5/18/2022,E - Papago - 5K Fitness,77
5/18/2022,E - Papago - Archery,29
5/18/2022,E - Papago - Hole In The Rock,466
5/18/2022,E - PMP - 32nd St. Trailhead,155
5/18/2022,E - PMP - 40th St. Trailhead - East Access,120
5/18/2022,E - PMP - 40th St. Trailhead - Wash - West Access,106
5/18/2022,E - PMP - Piestewa Summit Trail,838
5/18/2022,E - PMP - Trail 3736,35
5/18/2022,E - PMP - Trail 3840,92
5/18/2022,E - PMP - Trail8B - 7000 N. 36th,26
5/18/2022,N - 25th St. and Acoma-Shadow Mtn N,22
5/18/2022,N - 7th Ave - Peoria-Mtn. View Park Access,108
5/18/2022,N - Apache Wash Replacement,137
5/18/2022,N - Carefree Bridge - Cave Creek Wash,
5/18/2022,N - Deem Hills - East - 39th Ave TH,44
5/18/2022,N - Deem Hills - West - 51st Ave TH,41
5/18/2022,N - Desert Hills - North - Ocotillo Trail,24
5/18/2022,N - Desert Hills - South - Sidewinder Trail,21
5/18/2022,N - Desert Vista TH - Hawk,82
5/18/2022,N - Lookout Mountain - 306 - North Side TH,139
5/18/2022,N - NMVC,110
5/18/2022,N - North Mountain - 44-Tower Road,543
5/18/2022,N - Shaw Butte TH,82
5/18/2022,N -15th Ave - Yucca-Shaw Butte SW,28
5/18/2022,RIO SALADO 2439 S. Central Avenue NE GATEWAY,126
5/18/2022,RIO SALADO 2875 S. 7th Street SE,25
5/18/2022,RIO SALADO 3201 S. 16th Street SE,29
5/18/2022,RIO SALADO 3212 S. 7th Avenue SW,17
5/18/2022,RIO-7th Avenue NE,14
5/18/2022,South Mountain- Desert Classic Trail,69
5/18/2022,South Mountain-Bursera Trailhead,
5/18/2022,South Mountain-Hau'pal Loop,144
5/18/2022,South Mountain-Holbert Trail,22
5/18/2022,South Mountain-Judith Tunell Trail,4
5/18/2022,South Mountain-Kiwanis Trail ,25
5/18/2022,South Mountain-Ma-Ha-Tuak Perimeter,30
5/18/2022,South Mountain-Mormon Trail,137
5/18/2022,South Mountain-Pima Canyon Loop,233
5/18/2022,South Mountain-Pima Dirt Rd. ,341
5/18/2022,South Mountain-Telegraph Pass Trail,139
5/19/2022,E - Camelback - Cholla Trail ,
5/19/2022,E - Camelback - Echo Canyon Trail,595
5/19/2022,E - Dreamy Draw Park - Trail 118,
5/19/2022,E - Papago - 5K Fitness,100
5/19/2022,E - Papago - Archery,37
5/19/2022,E - Papago - Hole In The Rock,415
5/19/2022,E - PMP - 32nd St. Trailhead,143
5/19/2022,E - PMP - 40th St. Trailhead - East Access,123
5/19/2022,E - PMP - 40th St. Trailhead - Wash - West Access,127
5/19/2022,E - PMP - Piestewa Summit Trail,741
5/19/2022,E - PMP - Trail 3944,38
5/19/2022,E - PMP - Trail 4048,94
5/19/2022,E - PMP - Trail8B - 7000 N. 36th,31
5/19/2022,N - 25th St. and Acoma-Shadow Mtn N,18
5/19/2022,N - 7th Ave - Peoria-Mtn. View Park Access,105
5/19/2022,N - Apache Wash Replacement,159
5/19/2022,N - Carefree Bridge - Cave Creek Wash,
5/19/2022,N - Deem Hills - East - 39th Ave TH,38
5/19/2022,N - Deem Hills - West - 51st Ave TH,44
5/19/2022,N - Desert Hills - North - Ocotillo Trail,24
5/19/2022,N - Desert Hills - South - Sidewinder Trail,53
5/19/2022,N - Desert Vista TH - Hawk,63
5/19/2022,N - Lookout Mountain - 306 - North Side TH,167
5/19/2022,N - NMVC,96
5/19/2022,N - North Mountain - 44-Tower Road,561
5/19/2022,N - Shaw Butte TH,74
5/19/2022,N -15th Ave - Yucca-Shaw Butte SW,32
5/19/2022,RIO SALADO 2439 S. Central Avenue NE GATEWAY,110
5/19/2022,RIO SALADO 2875 S. 7th Street SE,30
5/19/2022,RIO SALADO 3201 S. 16th Street SE,55
5/19/2022,RIO SALADO 3212 S. 7th Avenue SW,18
5/19/2022,RIO-7th Avenue NE,16
5/19/2022,South Mountain- Desert Classic Trail,83
5/19/2022,South Mountain-Bursera Trailhead,
5/19/2022,South Mountain-Hau'pal Loop,127
5/19/2022,South Mountain-Holbert Trail,26
5/19/2022,South Mountain-Judith Tunell Trail,3
5/19/2022,South Mountain-Kiwanis Trail ,19
5/19/2022,South Mountain-Ma-Ha-Tuak Perimeter,25
5/19/2022,South Mountain-Mormon Trail,146
5/19/2022,South Mountain-Pima Canyon Loop,205
5/19/2022,South Mountain-Pima Dirt Rd. ,331
5/19/2022,South Mountain-Telegraph Pass Trail,119
5/20/2022,E - Camelback - Cholla Trail ,
5/20/2022,E - Camelback - Echo Canyon Trail,878
5/20/2022,E - Dreamy Draw Park - Trail 119,
5/20/2022,E - Papago - 5K Fitness,119
5/20/2022,E - Papago - Archery,52
5/20/2022,E - Papago - Hole In The Rock,703
5/20/2022,E - PMP - 32nd St. Trailhead,145
5/20/2022,E - PMP - 40th St. Trailhead - East Access,135
5/20/2022,E - PMP - 40th St. Trailhead - Wash - West Access,94
5/20/2022,E - PMP - Piestewa Summit Trail,862
5/20/2022,E - PMP - Trail 4152,39
5/20/2022,E - PMP - Trail 4256,172
5/20/2022,E - PMP - Trail8B - 7000 N. 36th,47
5/20/2022,N - 25th St. and Acoma-Shadow Mtn N,15
5/20/2022,N - 7th Ave - Peoria-Mtn. View Park Access,74
5/20/2022,N - Apache Wash Replacement,148
5/20/2022,N - Carefree Bridge - Cave Creek Wash,
5/20/2022,N - Deem Hills - East - 39th Ave TH,36
5/20/2022,N - Deem Hills - West - 51st Ave TH,42
5/20/2022,N - Desert Hills - North - Ocotillo Trail,21
5/20/2022,N - Desert Hills - South - Sidewinder Trail,67
5/20/2022,N - Desert Vista TH - Hawk,80
5/20/2022,N - Lookout Mountain - 306 - North Side TH,189
5/20/2022,N - NMVC,91
5/20/2022,N - North Mountain - 44-Tower Road,452
5/20/2022,N - Shaw Butte TH,76
5/20/2022,N -15th Ave - Yucca-Shaw Butte SW,15
5/20/2022,RIO SALADO 2439 S. Central Avenue NE GATEWAY,82
5/20/2022,RIO SALADO 2875 S. 7th Street SE,36
5/20/2022,RIO SALADO 3201 S. 16th Street SE,55
5/20/2022,RIO SALADO 3212 S. 7th Avenue SW,21
5/20/2022,RIO-7th Avenue NE,17
5/20/2022,South Mountain- Desert Classic Trail,79
5/20/2022,South Mountain-Bursera Trailhead,
5/20/2022,South Mountain-Hau'pal Loop,135
5/20/2022,South Mountain-Holbert Trail,23
5/20/2022,South Mountain-Judith Tunell Trail,7
5/20/2022,South Mountain-Kiwanis Trail ,26
5/20/2022,South Mountain-Ma-Ha-Tuak Perimeter,46
5/20/2022,South Mountain-Mormon Trail,156
5/20/2022,South Mountain-Pima Canyon Loop,211
5/20/2022,South Mountain-Pima Dirt Rd. ,385
5/20/2022,South Mountain-Telegraph Pass Trail,131
5/21/2022,E - Camelback - Cholla Trail ,
5/21/2022,E - Camelback - Echo Canyon Trail,950
5/21/2022,E - Dreamy Draw Park - Trail 120,
5/21/2022,E - Papago - 5K Fitness,134
5/21/2022,E - Papago - Archery,90
5/21/2022,E - Papago - Hole In The Rock,938
5/21/2022,E - PMP - 32nd St. Trailhead,227
5/21/2022,E - PMP - 40th St. Trailhead - East Access,163
5/21/2022,E - PMP - 40th St. Trailhead - Wash - West Access,170
5/21/2022,E - PMP - Piestewa Summit Trail,1143
5/21/2022,E - PMP - Trail 4360,64
5/21/2022,E - PMP - Trail 4464,193
5/21/2022,E - PMP - Trail8B - 7000 N. 36th,62
5/21/2022,N - 25th St. and Acoma-Shadow Mtn N,26
5/21/2022,N - 7th Ave - Peoria-Mtn. View Park Access,142
5/21/2022,N - Apache Wash Replacement,344
5/21/2022,N - Carefree Bridge - Cave Creek Wash,
5/21/2022,N - Deem Hills - East - 39th Ave TH,55
5/21/2022,N - Deem Hills - West - 51st Ave TH,77
5/21/2022,N - Desert Hills - North - Ocotillo Trail,43
5/21/2022,N - Desert Hills - South - Sidewinder Trail,88
5/21/2022,N - Desert Vista TH - Hawk,119
5/21/2022,N - Lookout Mountain - 306 - North Side TH,253
5/21/2022,N - NMVC,180
5/21/2022,N - North Mountain - 44-Tower Road,676
5/21/2022,N - Shaw Butte TH,99
5/21/2022,N -15th Ave - Yucca-Shaw Butte SW,17
5/21/2022,RIO SALADO 2439 S. Central Avenue NE GATEWAY,79
5/21/2022,RIO SALADO 2875 S. 7th Street SE,31
5/21/2022,RIO SALADO 3201 S. 16th Street SE,22
5/21/2022,RIO SALADO 3212 S. 7th Avenue SW,16
5/21/2022,RIO-7th Avenue NE,11
5/21/2022,South Mountain- Desert Classic Trail,117
5/21/2022,South Mountain-Bursera Trailhead,
5/21/2022,South Mountain-Hau'pal Loop,151
5/21/2022,South Mountain-Holbert Trail,57
5/21/2022,South Mountain-Judith Tunell Trail,5
5/21/2022,South Mountain-Kiwanis Trail ,84
5/21/2022,South Mountain-Ma-Ha-Tuak Perimeter,42
5/21/2022,South Mountain-Mormon Trail,263
5/21/2022,South Mountain-Pima Canyon Loop,308
5/21/2022,South Mountain-Pima Dirt Rd. ,624
5/21/2022,South Mountain-Telegraph Pass Trail,207
5/22/2022,E - Camelback - Cholla Trail ,
5/22/2022,E - Camelback - Echo Canyon Trail,869
5/22/2022,E - Dreamy Draw Park - Trail 121,
5/22/2022,E - Papago - 5K Fitness,174
5/22/2022,E - Papago - Archery,95
5/22/2022,E - Papago - Hole In The Rock,901
5/22/2022,E - PMP - 32nd St. Trailhead,236
5/22/2022,E - PMP - 40th St. Trailhead - East Access,184
5/22/2022,E - PMP - 40th St. Trailhead - Wash - West Access,162
5/22/2022,E - PMP - Piestewa Summit Trail,1017
5/22/2022,E - PMP - Trail 4568,74
5/22/2022,E - PMP - Trail 4672,210
5/22/2022,E - PMP - Trail8B - 7000 N. 36th,67
5/22/2022,N - 25th St. and Acoma-Shadow Mtn N,30
5/22/2022,N - 7th Ave - Peoria-Mtn. View Park Access,134
5/22/2022,N - Apache Wash Replacement,344
5/22/2022,N - Carefree Bridge - Cave Creek Wash,
5/22/2022,N - Deem Hills - East - 39th Ave TH,59
5/22/2022,N - Deem Hills - West - 51st Ave TH,74
5/22/2022,N - Desert Hills - North - Ocotillo Trail,57
5/22/2022,N - Desert Hills - South - Sidewinder Trail,116
5/22/2022,N - Desert Vista TH - Hawk,114
5/22/2022,N - Lookout Mountain - 306 - North Side TH,302
5/22/2022,N - NMVC,175
5/22/2022,N - North Mountain - 44-Tower Road,730
5/22/2022,N - Shaw Butte TH,111
5/22/2022,N -15th Ave - Yucca-Shaw Butte SW,27
5/22/2022,RIO SALADO 2439 S. Central Avenue NE GATEWAY,97
5/22/2022,RIO SALADO 2875 S. 7th Street SE,35
5/22/2022,RIO SALADO 3201 S. 16th Street SE,39
5/22/2022,RIO SALADO 3212 S. 7th Avenue SW,18
5/22/2022,RIO-7th Avenue NE,14
5/22/2022,South Mountain- Desert Classic Trail,122
5/22/2022,South Mountain-Bursera Trailhead,
5/22/2022,South Mountain-Hau'pal Loop,175
5/22/2022,South Mountain-Holbert Trail,124
5/22/2022,South Mountain-Judith Tunell Trail,16
5/22/2022,South Mountain-Kiwanis Trail ,38
5/22/2022,South Mountain-Ma-Ha-Tuak Perimeter,74
5/22/2022,South Mountain-Mormon Trail,284
5/22/2022,South Mountain-Pima Canyon Loop,309
5/22/2022,South Mountain-Pima Dirt Rd. ,690
5/22/2022,South Mountain-Telegraph Pass Trail,174
5/23/2022,E - Camelback - Cholla Trail ,
5/23/2022,E - Camelback - Echo Canyon Trail,506
5/23/2022,E - Dreamy Draw Park - Trail 122,
5/23/2022,E - Papago - 5K Fitness,86
5/23/2022,E - Papago - Archery,19
5/23/2022,E - Papago - Hole In The Rock,644
5/23/2022,E - PMP - 32nd St. Trailhead,131
5/23/2022,E - PMP - 40th St. Trailhead - East Access,117
5/23/2022,E - PMP - 40th St. Trailhead - Wash - West Access,77
5/23/2022,E - PMP - Piestewa Summit Trail,743
5/23/2022,E - PMP - Trail 4776,49
5/23/2022,E - PMP - Trail 4880,76
5/23/2022,E - PMP - Trail8B - 7000 N. 36th,26
5/23/2022,N - 25th St. and Acoma-Shadow Mtn N,21
5/23/2022,N - 7th Ave - Peoria-Mtn. View Park Access,119
5/23/2022,N - Apache Wash Replacement,145
5/23/2022,N - Carefree Bridge - Cave Creek Wash,
5/23/2022,N - Deem Hills - East - 39th Ave TH,41
5/23/2022,N - Deem Hills - West - 51st Ave TH,45
5/23/2022,N - Desert Hills - North - Ocotillo Trail,33
5/23/2022,N - Desert Hills - South - Sidewinder Trail,59
5/23/2022,N - Desert Vista TH - Hawk,61
5/23/2022,N - Lookout Mountain - 306 - North Side TH,124
5/23/2022,N - NMVC,88
5/23/2022,N - North Mountain - 44-Tower Road,488
5/23/2022,N - Shaw Butte TH,91
5/23/2022,N -15th Ave - Yucca-Shaw Butte SW,38
5/23/2022,RIO SALADO 2439 S. Central Avenue NE GATEWAY,96
5/23/2022,RIO SALADO 2875 S. 7th Street SE,24
5/23/2022,RIO SALADO 3201 S. 16th Street SE,25
5/23/2022,RIO SALADO 3212 S. 7th Avenue SW,18
5/23/2022,RIO-7th Avenue NE,24
5/23/2022,South Mountain- Desert Classic Trail,75
5/23/2022,South Mountain-Bursera Trailhead,
5/23/2022,South Mountain-Hau'pal Loop,123
5/23/2022,South Mountain-Holbert Trail,40
5/23/2022,South Mountain-Judith Tunell Trail,50
5/23/2022,South Mountain-Kiwanis Trail ,28
5/23/2022,South Mountain-Ma-Ha-Tuak Perimeter,38
5/23/2022,South Mountain-Mormon Trail,135
5/23/2022,South Mountain-Pima Canyon Loop,185
5/23/2022,South Mountain-Pima Dirt Rd. ,309
5/23/2022,South Mountain-Telegraph Pass Trail,125
5/24/2022,E - Camelback - Cholla Trail ,
5/24/2022,E - Camelback - Echo Canyon Trail,592
5/24/2022,E - Dreamy Draw Park - Trail 123,
5/24/2022,E - Papago - 5K Fitness,90
5/24/2022,E - Papago - Archery,40
5/24/2022,E - Papago - Hole In The Rock,544
5/24/2022,E - PMP - 32nd St. Trailhead,181
5/24/2022,E - PMP - 40th St. Trailhead - East Access,120
5/24/2022,E - PMP - 40th St. Trailhead - Wash - West Access,93
5/24/2022,E - PMP - Piestewa Summit Trail,757
5/24/2022,E - PMP - Trail 4984,35
5/24/2022,E - PMP - Trail 5088,128
5/24/2022,E - PMP - Trail8B - 7000 N. 36th,39
5/24/2022,N - 25th St. and Acoma-Shadow Mtn N,42
5/24/2022,N - 7th Ave - Peoria-Mtn. View Park Access,108
5/24/2022,N - Apache Wash Replacement,187
5/24/2022,N - Carefree Bridge - Cave Creek Wash,
5/24/2022,N - Deem Hills - East - 39th Ave TH,60
5/24/2022,N - Deem Hills - West - 51st Ave TH,52
5/24/2022,N - Desert Hills - North - Ocotillo Trail,30
5/24/2022,N - Desert Hills - South - Sidewinder Trail,56
5/24/2022,N - Desert Vista TH - Hawk,76
5/24/2022,N - Lookout Mountain - 306 - North Side TH,177
5/24/2022,N - NMVC,108
5/24/2022,N - North Mountain - 44-Tower Road,552
5/24/2022,N - Shaw Butte TH,119
5/24/2022,N -15th Ave - Yucca-Shaw Butte SW,46
5/24/2022,RIO SALADO 2439 S. Central Avenue NE GATEWAY,117
5/24/2022,RIO SALADO 2875 S. 7th Street SE,22
5/24/2022,RIO SALADO 3201 S. 16th Street SE,40
5/24/2022,RIO SALADO 3212 S. 7th Avenue SW,25
5/24/2022,RIO-7th Avenue NE,12
5/24/2022,South Mountain- Desert Classic Trail,98
5/24/2022,South Mountain-Bursera Trailhead,
5/24/2022,South Mountain-Hau'pal Loop,127
5/24/2022,South Mountain-Holbert Trail,26
5/24/2022,South Mountain-Judith Tunell Trail,3
5/24/2022,South Mountain-Kiwanis Trail ,19
5/24/2022,South Mountain-Ma-Ha-Tuak Perimeter,25
5/24/2022,South Mountain-Mormon Trail,176
5/24/2022,South Mountain-Pima Canyon Loop,205
5/24/2022,South Mountain-Pima Dirt Rd. ,429
5/24/2022,South Mountain-Telegraph Pass Trail,115
5/25/2022,E - Camelback - Cholla Trail ,
5/25/2022,E - Camelback - Echo Canyon Trail,490
5/25/2022,E - Dreamy Draw Park - Trail 124,
5/25/2022,E - Papago - 5K Fitness,100
5/25/2022,E - Papago - Archery,51
5/25/2022,E - Papago - Hole In The Rock,421
5/25/2022,E - PMP - 32nd St. Trailhead,138
5/25/2022,E - PMP - 40th St. Trailhead - East Access,119
5/25/2022,E - PMP - 40th St. Trailhead - Wash - West Access,99
5/25/2022,E - PMP - Piestewa Summit Trail,795
5/25/2022,E - PMP - Trail 5192,43
5/25/2022,E - PMP - Trail 5296,111
5/25/2022,E - PMP - Trail8B - 7000 N. 36th,35
5/25/2022,N - 25th St. and Acoma-Shadow Mtn N,15
5/25/2022,N - 7th Ave - Peoria-Mtn. View Park Access,105
5/25/2022,N - Apache Wash Replacement,148
5/25/2022,N - Carefree Bridge - Cave Creek Wash,
5/25/2022,N - Deem Hills - East - 39th Ave TH,51
5/25/2022,N - Deem Hills - West - 51st Ave TH,47
5/25/2022,N - Desert Hills - North - Ocotillo Trail,36
5/25/2022,N - Desert Hills - South - Sidewinder Trail,76
5/25/2022,N - Desert Vista TH - Hawk,65
5/25/2022,N - Lookout Mountain - 306 - North Side TH,170
5/25/2022,N - NMVC,99
5/25/2022,N - North Mountain - 44-Tower Road,594
5/25/2022,N - Shaw Butte TH,105
5/25/2022,N -15th Ave - Yucca-Shaw Butte SW,25
5/25/2022,RIO SALADO 2439 S. Central Avenue NE GATEWAY,145
5/25/2022,RIO SALADO 2875 S. 7th Street SE,38
5/25/2022,RIO SALADO 3201 S. 16th Street SE,40
5/25/2022,RIO SALADO 3212 S. 7th Avenue SW,30
5/25/2022,RIO-7th Avenue NE,13
5/25/2022,South Mountain- Desert Classic Trail,72
5/25/2022,South Mountain-Bursera Trailhead,
5/25/2022,South Mountain-Hau'pal Loop,124
5/25/2022,South Mountain-Holbert Trail,30
5/25/2022,South Mountain-Judith Tunell Trail,10
5/25/2022,South Mountain-Kiwanis Trail ,22
5/25/2022,South Mountain-Ma-Ha-Tuak Perimeter,35
5/25/2022,South Mountain-Mormon Trail,128
5/25/2022,South Mountain-Pima Canyon Loop,234
5/25/2022,South Mountain-Pima Dirt Rd. ,351
5/25/2022,South Mountain-Telegraph Pass Trail,134
5/26/2022,E - Camelback - Cholla Trail ,
5/26/2022,E - Camelback - Echo Canyon Trail,541
5/26/2022,E - Dreamy Draw Park - Trail 125,
5/26/2022,E - Papago - 5K Fitness,75
5/26/2022,E - Papago - Archery,27
5/26/2022,E - Papago - Hole In The Rock,514
5/26/2022,E - PMP - 32nd St. Trailhead,143
5/26/2022,E - PMP - 40th St. Trailhead - East Access,98
5/26/2022,E - PMP - 40th St. Trailhead - Wash - West Access,78
5/26/2022,E - PMP - Piestewa Summit Trail,721
5/26/2022,E - PMP - Trail 5400,36
5/26/2022,E - PMP - Trail 5504,109
5/26/2022,E - PMP - Trail8B - 7000 N. 36th,23
5/26/2022,N - 25th St. and Acoma-Shadow Mtn N,17
5/26/2022,N - 7th Ave - Peoria-Mtn. View Park Access,99
5/26/2022,N - Apache Wash Replacement,135
5/26/2022,N - Carefree Bridge - Cave Creek Wash,
5/26/2022,N - Deem Hills - East - 39th Ave TH,28
5/26/2022,N - Deem Hills - West - 51st Ave TH,35
5/26/2022,N - Desert Hills - North - Ocotillo Trail,33
5/26/2022,N - Desert Hills - South - Sidewinder Trail,58
5/26/2022,N - Desert Vista TH - Hawk,80
5/26/2022,N - Lookout Mountain - 306 - North Side TH,174
5/26/2022,N - NMVC,99
5/26/2022,N - North Mountain - 44-Tower Road,478
5/26/2022,N - Shaw Butte TH,103
5/26/2022,N -15th Ave - Yucca-Shaw Butte SW,26
5/26/2022,RIO SALADO 2439 S. Central Avenue NE GATEWAY,144
5/26/2022,RIO SALADO 2875 S. 7th Street SE,41
5/26/2022,RIO SALADO 3201 S. 16th Street SE,36
5/26/2022,RIO SALADO 3212 S. 7th Avenue SW,23
5/26/2022,RIO-7th Avenue NE,2
5/26/2022,South Mountain- Desert Classic Trail,73
5/26/2022,South Mountain-Bursera Trailhead,
5/26/2022,South Mountain-Hau'pal Loop,127
5/26/2022,South Mountain-Holbert Trail,24
5/26/2022,South Mountain-Judith Tunell Trail,2
5/26/2022,South Mountain-Kiwanis Trail ,19
5/26/2022,South Mountain-Ma-Ha-Tuak Perimeter,23
5/26/2022,South Mountain-Mormon Trail,140
5/26/2022,South Mountain-Pima Canyon Loop,173
5/26/2022,South Mountain-Pima Dirt Rd. ,416
5/26/2022,South Mountain-Telegraph Pass Trail,116
5/27/2022,E - Camelback - Cholla Trail ,
5/27/2022,E - Camelback - Echo Canyon Trail,585
5/27/2022,E - Dreamy Draw Park - Trail 126,
5/27/2022,E - Papago - 5K Fitness,88
5/27/2022,E - Papago - Archery,28
5/27/2022,E - Papago - Hole In The Rock,569
5/27/2022,E - PMP - 32nd St. Trailhead,117
5/27/2022,E - PMP - 40th St. Trailhead - East Access,126
5/27/2022,E - PMP - 40th St. Trailhead - Wash - West Access,72
5/27/2022,E - PMP - Piestewa Summit Trail,707
5/27/2022,E - PMP - Trail 5608,48
5/27/2022,E - PMP - Trail 5712,77
5/27/2022,E - PMP - Trail8B - 7000 N. 36th,45
5/27/2022,N - 25th St. and Acoma-Shadow Mtn N,28
5/27/2022,N - 7th Ave - Peoria-Mtn. View Park Access,79
5/27/2022,N - Apache Wash Replacement,144
5/27/2022,N - Carefree Bridge - Cave Creek Wash,
5/27/2022,N - Deem Hills - East - 39th Ave TH,36
5/27/2022,N - Deem Hills - West - 51st Ave TH,45
5/27/2022,N - Desert Hills - North - Ocotillo Trail,35
5/27/2022,N - Desert Hills - South - Sidewinder Trail,48
5/27/2022,N - Desert Vista TH - Hawk,47
5/27/2022,N - Lookout Mountain - 306 - North Side TH,154
5/27/2022,N - NMVC,90
5/27/2022,N - North Mountain - 44-Tower Road,409
5/27/2022,N - Shaw Butte TH,97
5/27/2022,N -15th Ave - Yucca-Shaw Butte SW,31
5/27/2022,RIO SALADO 2439 S. Central Avenue NE GATEWAY,112
5/27/2022,RIO SALADO 2875 S. 7th Street SE,28
5/27/2022,RIO SALADO 3201 S. 16th Street SE,24
5/27/2022,RIO SALADO 3212 S. 7th Avenue SW,13
5/27/2022,RIO-7th Avenue NE,1
5/27/2022,South Mountain- Desert Classic Trail,54
5/27/2022,South Mountain-Bursera Trailhead,
5/27/2022,South Mountain-Hau'pal Loop,94
5/27/2022,South Mountain-Holbert Trail,27
5/27/2022,South Mountain-Judith Tunell Trail,3
5/27/2022,South Mountain-Kiwanis Trail ,21
5/27/2022,South Mountain-Ma-Ha-Tuak Perimeter,29
5/27/2022,South Mountain-Mormon Trail,152
5/27/2022,South Mountain-Pima Canyon Loop,160
5/27/2022,South Mountain-Pima Dirt Rd. ,314
5/27/2022,South Mountain-Telegraph Pass Trail,114
5/28/2022,E - Camelback - Cholla Trail ,
5/28/2022,E - Camelback - Echo Canyon Trail,836
5/28/2022,E - Dreamy Draw Park - Trail 127,
5/28/2022,E - Papago - 5K Fitness,143
5/28/2022,E - Papago - Archery,93
5/28/2022,E - Papago - Hole In The Rock,1119
5/28/2022,E - PMP - 32nd St. Trailhead,164
5/28/2022,E - PMP - 40th St. Trailhead - East Access,148
